id,text,irony,sarcasm,topic,cleaned_text,lemmatized_text
1.2878734499946086e+17,"Perché non ha senso parlare di governo Monti, Casini o Bersani http://t.co/NdAZ1HuW",0.0,0.0,TW-SENTIPOLC,senso parlare governo monti casini bersani @url,senso parlare governo monte casino bersani @url 
1.5380390093429965e+17,Perché il governo Monti può far tornare a galla il Caimano http://t.co/RAIuT7Ot,0.0,0.0,TW-SENTIPOLC,governo monti può far tornare galla caimano @url,governo monte potere fare tornare galla caimano @url 
5.2831727196674874e+17,Perché #labuonascuola potrebbe ripartire anche da #unlibroèunlibro: dopotutto avere ebook a scuola non sarebbe una cattiva idea. @MiurSocial,0.0,0.0,TW-BS,#labuonascuola potrebbe ripartire #unlibroèunlibro dopotutto avere ebook scuola cattiva idea @miursocial,#labuonascuola potere ripartire #unlibroèunlibro dopotutto avere ebook scuola cattivare ideare @miursocial 
5.837252826259784e+17,Per una volta che hanno espulso un immigrato adesso si vuole pure riportarlo in Italia... Mah... #leiene,1.0,0.0,HSC,volta espulso immigrato adesso vuole pure riportarlo italia mah #leiene,voltare espellere immigrare adesso volere pure riportare italia mah #leiene 
5.1946567391616205e+17,Per una buona scuola della Repubblica: http://t.co/zifojDw3Jl,0.0,0.0,TW-BS,buona scuola repubblica @url,buono scuola repubblica @url 
5.122251288944558e+17,"Per un confronto sul documento del Governo @matteorenzi ""La buona scuola"" - online la prima scheda esplicativa http://t.co/yZ7XbTNoDV",0.0,0.0,TW-BS,confronto documento governo @matteorenzi buona scuola online prima scheda esplicativa @url,confronto documento governare @matteorenzi buono scuola online primo scheda esplicativo @url 
5.247975989397545e+17,"Per spiegare come NON si parla inglese, la prof di mio figlio ha fatto sentire il discorso di #renzi al Digital Venice. #labuonascuola",1.0,1.0,TW-BS,spiegare parla inglese prof figlio fatto sentire discorso #renzi digital venice #labuonascuola,spiegare parlare inglese prof figliare fare sentire discorrere #renzi digital venice #labuonascuola 
6.691699131441971e+17,Per spiegare a mia nonna che cosa sta succedendo le ho detto che hanno sparato all'arciduca Francesco Ferdinando. [@gmbugs],1.0,0.0,TW-SPINO,spiegare nonna cosa succedendo detto sparato arciduca francesco ferdinando @gmbugs,spiegare nonna cosa succedere dire sparato arciduca francesco ferdinando @gmbugs 
8.115151346193734e+17,"Per Salvini, per fermare l'immigrazione basta fare una telefonata alla Nigeria. Come abbiamo fatto a non pensarci prima? #coffeebreakla7",1.0,1.0,HSC,salvini fermare immigrazione basta fare telefonata nigeria fatto pensarci prima #coffeebreakla @number,salvini fermare immigrazione bastare fare telefonare nigeria fare pensare prima #coffeebreakla @number 
6.865926799841157e+17,Per rispetto verso la morte di David Bowie oggi le altre cose hanno smesso di succedere. [@blogstark],1.0,0.0,TW-SPINO,rispetto verso morte david bowie oggi altre cose smesso succedere @blogstark,rispetto verso morte david bowie oggi altro cosa smettere succedere @blogstark 
6.48402414266155e+17,"Per risparmiare tempo, la salma di Pietro Ingrao verrà sepolta già rivoltata. [@fdecollibus]",1.0,0.0,TW-SPINO,risparmiare tempo salma pietro ingrao verrà sepolta già rivoltata @fdecollibus,risparmiare tempo salma pietro ingrao venire sepolto già rivoltare @fdecollibus 
5.676075552588759e+17,Per renzi bisogna abbandonare gli isterismi e agire con saggezzaPronto un decreto in cui tutti dovremo convertirci all'islam,1.0,0.0,HSC,renzi bisogna abbandonare isterismi agire saggezzapronto decreto dovremo convertirci islam,renzi bisognare abbandonare isterismo agire saggezzapronto decreto dovere convertire islam 
1.4660256039502234e+17,"Per quanto riguarda il Governo Monti considerando i parlamentari esistenti, mi pare il miglior governo!",0.0,0.0,TW-SENTIPOLC,riguarda governo monti considerando parlamentari esistenti pare miglior governo,riguardare governo monte considerare parlamentare esistente parere miglior governo 
1.5056791845379686e+17,per ora l'unico miracolo natalizio del governo #monti è aver fatto riunire i sindacati confederali,1.0,0.0,TW-SENTIPOLC,ora unico miracolo natalizio governo #monti aver fatto riunire sindacati confederali,ora unico miracolo natalizio governo #monte avere fare riunire sindacato confederale 
5.2556812082060486e+17,Per migliorare la scuola abbiamo bisogno anche delle tue idee! Partecipa su http://t.co/ey9qvueiJO #labuonascuola http://t.co/9RXuLm8O7D,0.0,0.0,TW-BS,migliorare scuola bisogno idee partecipa @url #labuonascuola @url,migliorare scuola bisogno idea partecipare @url #labuonascuola @url 
1.3607535971101491e+17,"Per Mario Monti, istruzioni per parlare al telefono con Bossi: 1) No, quello non è il rumore di fondo, è Bossi che parla.",1.0,0.0,TW-SENTIPOLC,mario monti istruzioni parlare telefono bossi @number no rumore fondo bossi parla,mario monte istruzione parlare telefono bosso @number no rumore fondo bosso parlare 
6.387328337968046e+17,Per le devastazioni di Roma-Feyenoord nessun colpevole. È sempre così quando ci sono di mezzo una piazza e una fontana. [@MantovanAle],1.0,1.0,TW-SPINO,devastazioni roma feyenoord nessun colpevole sempre così quando mezzo piazza fontana @mantovanale,devastazione roma feyenoord nessun colpevole sempre così quando mezzo piazza fontana @mantovanale 
1.3363703919006104e+17,"Per le agenzie, anche Letta punterebbe a un governo Monti. Gianni Letta, intendo",0.0,0.0,TW-SENTIPOLC,agenzie letta punterebbe governo monti gianni letta intendo,agenzia leggere puntare governo monte gianni letto intendere 
5.195158885724488e+17,"Per insegnare probabilità a scuola meglio matematici, economisti, fisici o giocatori di poker? #labuonascuola http://t.co/cIiOfDGiZg",1.0,0.0,TW-BS,insegnare probabilità scuola meglio matematici economisti fisici giocatori poker #labuonascuola @url,insegnare probabilità scuola meglio matematico economista fisico giocatore poker #labuonascuola @url 
1.4701165844589773e+17,Per il governo Monti la Tobin Tax non è più un tabù. (http://t.co/m08eCpsa),0.0,0.0,TW-SENTIPOLC,governo monti tobin tax tabù @url,governo monte tobin tax tabù @url 
8.120334718624398e+17,"Per i soliti masochisti precisiamo che i giornalisti stranieri ridevano per l'Italia e gli italiani, che per fama... https://t.co/boNjjuYEw7",0.0,0.0,HSC,soliti masochisti precisiamo giornalisti stranieri ridevano italia italiani fama @url,solito masochista precisare giornalista straniero ridere italia italiano fama @url 
5.20478837160022e+17,Per i sindacati la scuola deve rimanere fabbrica di disoccupati. Bene. #labuonascuola #entrainscena,1.0,1.0,TW-BS,sindacati scuola deve rimanere fabbrica disoccupati bene #labuonascuola #entrainscena,sindacato scuola dovere rimanere fabbricare disoccupare bene #labuonascuola #entrainscena 
8.247240343698145e+17,Per favore vorrei dire cella rom di mera che ride  mentre i rubano che anche noi ridere mo cado ivan tuonato ci fanno dietro e su cederà,0.0,0.0,HSC,favore vorrei dire cella rom mera ride mentre rubano ridere mo cado ivan tuonato dietro cederà,favore volere dire cella rom mero ridere mentre rubare ridere mo' cadere ivan tuonare dietro cedere 
5.071133172244275e+17,Per fare #labuonascuola non serve un decreto...servono semplicemente persone capaci di fare ciò che sono pagate per fare!,0.0,0.0,TW-BS,fare #labuonascuola serve decreto servono semplicemente persone capaci fare ciò pagate fare,fare #labuonascuola servire decreto servire semplicemente persona capace fare ciò pagare fare 
5.075944280184627e+17,Per fare #labuonascuola caro @matteorenzi pensiamo anche ad abolire il valore legale della Laurea,0.0,0.0,TW-BS,fare #labuonascuola caro @matteorenzi pensiamo abolire valore legale laurea,fare #labuonascuola caro @matteorenzi pensare abolire valore legale laurea 
5.164775132963799e+17,"Per essere buona, la scuola deve essere libera #labuonascuola http://t.co/Rn5PV4ZoFz",0.0,0.0,TW-BS,essere buona scuola deve essere libera #labuonascuola @url,essere buono scuola dovere essere libero #labuonascuola @url 
1.6508216410964787e+17,"Per esempio oggi il presidente Mario Monti, l'uomo che sta provando a dare una svolta all'Italia, ha detto: I... http://t.co/ZuJ116DH",0.0,0.0,TW-SENTIPOLC,esempio oggi presidente mario monti uomo provando dare svolta italia detto @url,esempio oggi presidente mario monte uomo provare dare svolgere italia dire @url 
8.21404667741618e+17,"Per Don Marco Lai, Responsabile a Cagliari della C.A.R.I.T.A.S., gli immigrati sono una risorsa. Sta a vedere che se Antonello Lai che...",0.0,0.0,HSC,don marco lai responsabile cagliari r t s immigrati risorsa vedere antonello lai,don marco lai responsabile cagliari r t s immigrato risorsa vedere antonello lai 
1.3454971589428838e+17,Per chi si stesse chiedendo come me Chi cazz'è Mario Monti? http://t.co/kTMJ5n8Z,0.0,0.0,TW-SENTIPOLC,chiedendo me cazz mario monti @url,chiedere me cazz mario montare @url 
8.351636322207046e+17,Per chi non lo ha capito: le #rom sono state chiuse nel gabbiotto #Lidl di #Follonica dopo che c'erano entrate (che non si può)...,0.0,0.0,HSC,capito #rom state chiuse gabbiotto #lidl #follonica dopo entrate può,capire #rom stare chiuso gabbiotto #lidl #follonica dopo entrata potere 
5.2244000159933645e+17,Per chi ha tempo vada a fare un giro sul sito di rena il cui presidente luccisano capo ufficio tecnico del miur ha scritto #labuonascuola,0.0,0.0,TW-BS,tempo vada fare giro sito rena presidente luccisano capo ufficio tecnico miur scritto #labuonascuola,tempo andare fare giro sito rena presidente luccisano capo ufficio tecnico miur scrivere #labuonascuola 
5.0709378613327456e+17,Per chi ancora non lo sapesse è in onda online il #RenziShow. Il più grande spettacolo mai visto. #passodopopasso #Scuola #labuonascuola,1.0,0.0,TW-BS,ancora sapesse onda online #renzishow grande spettacolo mai visto #passodopopasso #scuola #labuonascuola,ancora sapere onda online #renzishow grande spettacolo mai vedere #passodopopasso #scuola #labuonascuola 
1.3564930415199846e+17,"Per approfondimenti: Crisi Governo: dimissioni di Berlusconi, ora tocca a Mario Monti http://t.co/9a7uFVil",0.0,0.0,TW-SENTIPOLC,approfondimenti crisi governo dimissioni berlusconi ora tocca mario monti @url,approfondimento crisi governo dimissione berlusconi ora tocco mario montare @url 
5.266608275928186e+17,"Per #labuonascuola propongo 1h di #teatro a settimana, obbligatoria e a tutti i livelli. Una vera #rivoluzione! http://t.co/dmOSa50hSN",0.0,0.0,TW-BS,#labuonascuola propongo @number h #teatro settimana obbligatoria livelli vera #rivoluzione @url,#labuonascuola proporre @number h #teatro settimana obbligatorio livello vero #rivoluzione @url 
5.0752479295071846e+17,Per #labuonascuola meglio un movimento sulla trasparenza che una legge  http://t.co/kl0pQi7wGS | Dal blog di @FrancescoGrillo,0.0,0.0,TW-BS,#labuonascuola meglio movimento trasparenza legge @url blog @francescogrillo,#labuonascuola meglio movimentare trasparenza leggere @url blog @francescogrillo 
5.0714407694513766e+17,"per #labuonascuola c'è un video appello di @matteorenzi per la riforma della scuola. Ah no, questo era della Gelmini https://t.co/dQBjm5esGX",1.0,1.0,TW-BS,#labuonascuola video appello @matteorenzi riforma scuola ah no gelmini @url,#labuonascuola video appellare @matteorenzi riformare scuola ah no gelmini @url 
1.509215342974853e+17,"Penso che babbo natale sia un po invecchiato..non sente più tanto bene, gli avevo chiesto mari e monti ed invece mi ha portato Mario Monti!",1.0,0.0,TW-SENTIPOLC,penso babbo natale po invecchiato sente tanto bene chiesto mari monti invece portato mario monti,pensare babbo natale po invecchiare sentire tanto bene chiedere mare monte invece portare mario monte 
5.1084469527917766e+17,"Pensioni, quota 96, indulto, amnistia, riforma scuola e giustizia: novità ad oggi http://t.co/6fLwMljBwu",0.0,0.0,TW-BS,pensioni quota @number indulto amnistia riforma scuola giustizia novità oggi @url,pensione quotare @number indulgere amnistia riformare scuola giustizia novità oggi @url 
8.126997007511716e+17,"Pensiero di Natale: Non farò più elemosina agli africani ""profughi"" finché non cacceranno dall'Italia @BelloFigoGu a calci in culo!",1.0,1.0,HSC,pensiero natale elemosina africani profughi finché cacceranno italia @bellofigogu calci culo,pensiero natale elemosinare africano profugo finché cacciare italia @bellofigogu calcio culo 
1.9078565427845936e+17,Pensa se alla fine di tutto sto casino viene fuori che Borghezio è l'unico onesto,1.0,0.0,TW-SENTIPOLC,pensa fine casino viene fuori borghezio unico onesto,pensare fine casino venire fuori borghezio unico onesto 
5.1112397688695194e+17,Peana domenicale a favore degli insegnanti 2.0! Il progetto 'La buona scuola' dovrebbe vederli come protagonisti... http://t.co/yois6NDpVY,0.0,0.0,TW-BS,peana domenicale favore insegnanti @number @number progetto buona scuola dovrebbe vederli protagonisti @url,peana domenicale favore insegnare @number @number progetto buono scuola dovere vedere protagonista @url 
1.4651969199997338e+17,PD e PDL bloccano le (poche) #liberalizzazioni previste dalla manovra. Ecco il fondamentale contributo della politica al governo #Monti,1.0,1.0,TW-SENTIPOLC,pd pdl bloccano poche #liberalizzazioni previste manovra ecco fondamentale contributo politica governo #monti,pd pdl bloccare poco #liberalizzazione prevedere manovra ecco fondamentale contributo politico governo #monte 
5.282017062331514e+17,Paziente mummificato ritrovato in ospedale dopo tre anni. “Come andiamo oggi?“ [xanax],1.0,0.0,TW-SPINO,paziente mummificato ritrovato ospedale dopo tre anni andiamo oggi xanax,paziente mummificare ritrovare ospedale dopo tre anno andare oggi xanax 
1.3549674029083853e+17,"Patetico Bersani in TV, leader di opposizione inesistente. Se si votasse oggi perderebbe, e lo sa. Il governo #Monti fa comodo anche a lui",0.0,0.0,TW-SENTIPOLC,patetico bersani tv leader opposizione inesistente votasse oggi perderebbe sa governo #monti fa comodo,patetico bersani tv leader opposizione inesistente votare oggi perdere sapere governo #monte fa comodo 
5.0927069929945914e+17,Passo dopo passo... http://t.co/AzVVyrFuOs E se non cammini ? #labuonascuola #statosociale #giuntaCrocetta,1.0,0.0,TW-BS,passo dopo passo @url cammini #labuonascuola #statosociale #giuntacrocetta,passo dopo passo @url cammino #labuonascuola #statosociale #giuntacrocetta 
1.3679413908905984e+17,Passera nel governo Monti? E dov'è la novità? Nel governo nanico di passera ce n'era a quintali!,1.0,0.0,TW-SENTIPOLC,passera governo monti novità governo nanico passera ce n quintali,passero governo monte novità governo nanico passero ce n quintale 
1.3450726599779942e+17,Passare da Berlusconi a Mario Monti è un salto troppo grosso. Ci vorrebbe almeno un governo di transizione presieduto da Checco Zalone,1.0,0.0,TW-SENTIPOLC,passare berlusconi mario monti salto troppo grosso vorrebbe almeno governo transizione presieduto checco zalone,passare berlusconi mario monte salto troppo grosso volere almeno governo transizione presiedere checco zalone 
1.6475538242471117e+17,Partecipa a Unire la sinistra contro il governo Monti. Partiamo dall'Umbria Oggi dalle 18.00 alle 21.00. di... http://t.co/DzgQIt5e,0.0,0.0,TW-SENTIPOLC,partecipa unire sinistra governo monti partiamo umbria oggi @number @number @number @number @url,partecipare unire sinistro governo monte partire umbria oggi @number @number @number @number @url 
8.254371747241902e+17,Parliamo di tutti i soldi che mandano al loro paese gli immigrati?? E il welfare di cui godono in grande maggioranza??? È gratis???,1.0,1.0,HSC,parliamo soldi mandano paese immigrati welfare godono grande maggioranza gratis,parlare soldo mandare paese immigrato welfare godere grande maggioranza gratis 
6.851316557077996e+17,"Parigi, ucciso uomo con una cintura esplosiva finta. Ora lo aspettano 72 bambole gonfiabili. [@venividi_wc]",1.0,0.0,TW-SPINO,parigi ucciso uomo cintura esplosiva finta ora aspettano @number bambole gonfiabili @venividi wc,parigi uccidere uomo cintura esplosivo fingere ora aspettare @number bambola gonfiabile @venividi wc 
1.3475445344527974e+17,"Pare, dico pare, che Lorenzo Cesa sarà ministro nel nuovo governo Monti. Se permette, caro Presidente Napolitano, torni a dormire...",0.0,0.0,TW-SENTIPOLC,pare dico pare lorenzo cesa ministro nuovo governo monti permette caro presidente napolitano torni dormire,parere dire para lorenzo cesa ministro nuovo governo monte permettere caro presidente napolitano tornare dormire 
1.3164567124890008e+17,"Pare che, dopo Mario Draghi in Europa, la salvezza in Italia in questa drammatica crisi economica passi per un altro Mario: Monti.",0.0,0.0,TW-SENTIPOLC,pare dopo mario draghi europa salvezza italia drammatica crisi economica passi altro mario monti,parere dopo mario dragare europa salvezza italia drammatico crisi economico passare altro mario monte 
1.4434369500361933e+17,"Pare che il governo Monti, nella sua sobrietà e pacatezza, invierà a tutti un buono omaggio per l'acquisto di una confezione di crema Luan",1.0,1.0,TW-SENTIPOLC,pare governo monti sobrietà pacatezza invierà buono omaggio acquisto confezione crema luan,parere governo monte sobrietà pacatezza inviare buono omaggio acquisto confezione crema luan 
5.071544229680947e+17,Pare che #ForzaItalia sia pronta a sostenere anche #labuonascuola di #Renzi. Ormai sono in maggioranza. #Roma #Scuola,1.0,0.0,TW-BS,pare #forzaitalia pronta sostenere #labuonascuola #renzi ormai maggioranza #roma #scuola,parere #forzaitalia pronto sostenere #labuonascuola #renzi ormai maggioranza #roma #scuola 
8.123481143382465e+17,"PARADOSSO : Dopo aver diffuso nomi e fotografie degli agenti aggrediti dal terrorista , ora sono iniziati... https://t.co/759J1Ey0d4",0.0,0.0,HSC,paradosso dopo aver diffuso nomi fotografie agenti aggrediti terrorista ora iniziati @url,paradosso dopo avere diffondere nome fotografia agire aggredito terrorista ora iniziare @url 
5.175572712165498e+17,Papa'cinque anni fa siamo stati le cavie della riforma scuola..quest'anno lo saremo della nuova riforma maturità..non è giusto. cit.Camilla.,1.0,0.0,TW-BS,papa cinque anni fa stati cavie riforma scuola quest anno nuova riforma maturità giusto cit camilla,papa cinque anno fare essere cavia riformare scuola quest anno nuovo riformare maturità giusto cit camilla 
5.495862433493811e+17,Papa Francesco: “Maria lavava e stirava le camicie di Gesù“. Ma con le lenzuola era una frana.  [CONTINUA su http://t.co/oDPUtxTqU7],1.0,0.0,TW-SPINO,papa francesco maria lavava stirava camicie gesù lenzuola frana continua @url,papa francesco maria lavare stirare camicia gesù lenzuolo franare continuare @url 
6.81429257944449e+17,"Papa Francesco: ""Perdonare rende più pulito il mondo"". ""Poche storie, lei ha la targa dispari"". [karmax]",1.0,0.0,TW-SPINO,papa francesco perdonare rende pulito mondo poche storie targa dispari karmax,papa francesco perdonare rendere pulire mondo poco storia targare dispari karmax 
8.047659218941338e+17,"Papa Bergoglio dichiarazione shock”fratelli stranieri venite in Italia, la mia casa è la vostra casa - Gazzetta24 https://t.co/Jm0OABTZxv",0.0,0.0,HSC,papa bergoglio dichiarazione shock fratelli stranieri venite italia casa casa gazzetta @number @url,papa bergoglio dichiarazione shock fratello straniero venire italia casa casa gazzetta @number @url 
8.395006743878163e+17,Paolini: “Altri 1302 #profughi in provincia di #Pesaro. Presidio di 24 ore della #Lega” https://t.co/EVQfC6XwWI,0.0,0.0,HSC,paolini altri @number #profughi provincia #pesaro presidio @number ore #lega @url,paolini altro @number #profugo provincia #pesaro presidiare @number ora #lega @url 
1.361714933390418e+17,Panico al Tg1: ma chi caxxo è Mario Monti? http://t.co/Jc8mQpYo via @giornalettismo,1.0,0.0,TW-SENTIPOLC,panico tg @number caxxo mario monti @url via @giornalettismo,panico tg @number caxxo mario montare @url via @giornalettismo 
8.547529346969764e+17,Pandora TV - PTV news 19 Aprile 2017 - Robotizzazione e immigrazione. Tutti i nostri calcoli erano sbagliati   / .. https://t.co/whTl0sTToy,0.0,0.0,HSC,pandora tv ptv news @number aprile @number robotizzazione immigrazione calcoli sbagliati @url,pandora tv ptv news @number aprile @number robotizzazione immigrazione calcolare sbagliare @url 
5.183472396775219e+17,"Pakistano aggredisce la moglie a bastonate perché “troppo occidentale“. Lui, dico. [@giggidelirio]",1.0,0.0,TW-SPINO,pakistano aggredisce moglie bastonate troppo occidentale dico @giggidelirio,pakistano aggredire moglie bastonare troppo occidentale dire @giggidelirio 
8.003256522054656e+17,Pagani. Salerno. Immigrati. A messa da Don Flaviano Calenda. Sedici immigrati ospiti della struttura di... https://t.co/NPCtOi9xhG,0.0,0.0,HSC,pagani salerno immigrati messa don flaviano calenda sedici immigrati ospiti struttura @url,pagano salerno immigrato mettere don flaviano calenda sedici immigrato ospite strutturare @url 
8.546425545532457e+17,Paese si ripopola grazie ai #migranti https://t.co/LCB9p6Yq2i,0.0,0.0,HSC,paese ripopola grazie #migranti @url,paese ripopolare grazie #migrare @url 
1.545361372418007e+17,P.S. per Mario Monti: bisognerebbe ridurre un po' i giorni di ferie... migliorerebbe la qualità della vita di quelli che sono in ufficio...,1.0,0.0,TW-SENTIPOLC,p s mario monti bisognerebbe ridurre po giorni ferie migliorerebbe qualità vita ufficio,p s mario monte bisognare ridurre po giorno feria migliorare qualità vita ufficio 
5.180735363602309e+17,Ottimo fanno un convegno musica a scuola e il sindaco @pdnetwork di Roma licenzia 180 strumentisti. Vedete come si fa #labuonascuola?,1.0,0.0,TW-BS,ottimo convegno musica scuola sindaco @pdnetwork roma licenzia @number strumentisti vedete fa #labuonascuola,ottimo convegno musico scuola sindaco @pdnetwork roma licenziare @number strumentista vedere fa #labuonascuola 
1.3677297811654246e+17,"Ornaghi, Cancellieri e Severino. Il Governo #Monti preannunciato dagli studenti. Come i temi della maturità",1.0,0.0,TW-SENTIPOLC,ornaghi cancellieri severino governo #monti preannunciato studenti temi maturità,ornaghi cancelliere severino governo #monte preannunciare studente tema maturità 
5.075233794241413e+17,Orgogliosa che #labuonascuola contenga anche esperienze e contributi di tecnici bergamaschi http://t.co/rZ1iktK5Wj,0.0,0.0,TW-BS,orgogliosa #labuonascuola contenga esperienze contributi tecnici bergamaschi @url,orgoglioso #labuonascuola contenere esperienza contributo tecnico bergamasco @url 
8.548011024113582e+17,"Ora, per cercare gli scomparsi della Bolivia non si avrà più tempo per trovare i ns.ah! questi stranieri ci rubano TUTTO😡  🤣🤣🤣  #chilhavisto",1.0,1.0,HSC,ora cercare scomparsi bolivia tempo trovare ns ah stranieri rubano tutto@emoji @emoji #chilhavisto,ora cercare scomparire bolivia tempo trovare ns ah straniero rubare tutto @emoji @emoji #chilhavisto 
6.317880078053499e+17,Ora per recuperare consensi Aurora Ramazzotti dovrebbe sparare a dei pescatori indiani. [@serena_gandhi],1.0,0.0,TW-SPINO,ora recuperare consensi aurora ramazzotti dovrebbe sparare pescatori indiani @serena gandhi,ora recuperare consenso aurora ramazzotti dovere sparare pescatore indiano @sereno gandhi 
8.34843470342783e+17,Ora che sono stati scoperti nuovi pianeti potreste anche mandarci i migranti. Sarebbe un mondo tutto per loro.,1.0,1.0,HSC,ora stati scoperti nuovi pianeti potreste mandarci migranti mondo,ora essere scoprire nuovo pianeta potere mandare migrare mondo 
5.901280609151959e+17,Ora ankio andrò ad emigrare dato che qui sarà tutto occupato da stranieri ..tanto di noi italiani non gliene frega nessuno... .vergognaaa,1.0,1.0,HSC,ora ankio andrò emigrare dato qui occupato stranieri tanto italiani gliene frega nessuno vergognaaa,ora ankio andare emigrare dare qui occupare straniero tanto italiano gliene fregare nessuno vergognaaa 
7.855826653952083e+17,"Ora al Governo Renzi arrivera'Fassino da Torino a gestire immigrati,cosi'siamo a posto a VITA.. #QuintaColonna",1.0,1.0,HSC,ora governo renzi arrivera fassino torino gestire immigrati cosi posto vita #quintacolonna,ora governare renzi arrivera fassino torino gestire immigrare così porre vita #quintacolonna 
1.3497386192090317e+17,"Onori a Mario Monti, ma sappiate che a breve, per spirito patrio, saremo costretti ad accettare la sua minestra e lo odieremo per questo.",0.0,0.0,TW-SENTIPOLC,onori mario monti sappiate breve spirito patrio costretti accettare minestra odieremo,onore mario monte sapere breve spirito patrio costringere accettare minestra odiare 
5.2643682981462016e+17,On. @PuglisiPD è possibile consegnare a lei le migliaia di firme raccolte per la proposta Educazione Motoria nella buona scuola? 11 nov Roma,0.0,0.0,TW-BS,on @puglisipd possibile consegnare migliaia firme raccolte proposta educazione motoria buona scuola @number nov roma,on @puglisipd possibile consegnare migliaio firma raccolto proporre educazione motorio buono scuola @number nov roma 
7.054009679703613e+17,"Omicidio stradale, 18 anni di carcere a chi fugge. A questo punto conviene sparare ai testimoni. [@goemon_sm]",1.0,0.0,TW-SPINO,omicidio stradale @number anni carcere fugge punto conviene sparare testimoni @goemon sm,omicidio stradale @number anno carcere fuggire punto convenire sparare testimone @goemon sm 
8.216599660629523e+17,Omicidi e stupri nel campo profughi in Libia. Boccassini: “Mai visto un orrore simile”  https://t.co/ZKc2skYnir via @fattoquotidiano,0.0,0.0,HSC,omicidi stupri campo profughi libia boccassini mai visto orrore simile @url via @fattoquotidiano,omicidio stupro campo profugo libia boccassini mai vedere orrore simile @url via @fattoquotidiano 
5.2033545133360736e+17,oltre a guardare #uominiedonne vi consiglio di partecipare alla consultazione su #labuonascuola. Qui lo spottone. http://t.co/Hu0AEiNb5B,1.0,0.0,TW-BS,oltre guardare #uominiedonne consiglio partecipare consultazione #labuonascuola qui spottone @url,oltre guardare #uominiedonna consigliare partecipare consultazione #labuonascuola qui spottone @url 
1.3779173679262104e+17,"Ok l'odio x B., ma solo io penso che le idee di questo governo #Monti non faranno altro che far affondare il paese?",0.0,0.0,TW-SENTIPOLC,ok odio x b solo penso idee governo #monti altro far affondare paese,ok odio x b solo pensare idea governo #monte altro fare affondare paese 
8.474439312644506e+17,Ok Camera alla legge sui minori stranieri non accompagnati https://t.co/4acWLpp9j3 @NOIAW @Donne_nel_Mondo @fucsiaUSA @FrancescaLaMar,0.0,0.0,HSC,ok camera legge minori stranieri accompagnati @url @noiaw @donne mondo @fucsiausa @francescalamar,ok camera legge minore straniero accompagnare @url @noiaw @donna mondo @fucsiausa @francescalamar 
6.7173951876096e+17,"Ok al crocifisso nelle aule scolastiche, purché non sbuffi durante l'ora di scienze. [@frandiben]",1.0,0.0,TW-SPINO,ok crocifisso aule scolastiche purché sbuffi durante ora scienze @frandiben,ok crocifisso aula scolastico purché sbuffo durante ora scienza @frandiben 
5.0708358511578726e+17,"Ok @matteorenzi ho capito torno a fare esami per il debito, torno a lavorare che è meglio! #labuonascuola",1.0,1.0,TW-BS,ok @matteorenzi capito torno fare esami debito torno lavorare meglio #labuonascuola,ok @matteorenzi capire tornare fare esame debito tornare lavorare meglio #labuonascuola 
1.3474778062639104e+17,"Oh, ecco, ora sto più tranquillo: pare che MaryStar #Gelmini si sia guadagnata la riconferma nel prossimo governo #Monti.",1.0,1.0,TW-SENTIPOLC,oh ecco ora tranquillo pare marystar #gelmini guadagnata riconferma prossimo governo #monti,oh ecco ora tranquillo parere marystar #gelmini guadagnare riconfermare prossimo governo #monte 
5.072226819564012e+17,"Oh @matteorenzi, iniziamo proprio bene con #labuonascuola eh? http://t.co/BGUGn6OXHl",1.0,1.0,TW-BS,oh @matteorenzi iniziamo proprio bene #labuonascuola eh @url,oh @matteorenzi iniziare proprio bene #labuonascuola eh @url 
7.840202707975127e+17,"Ogni tanto ci ripenso, a quella ""controls on immigration"" mug. C'era già tutto https://t.co/l8I9CynL6Z",0.0,0.0,HSC,ogni tanto ripenso controls on immigration mug già @url,ogni tanto ripensare controls on immigration mug già @url 
5.071216817860813e+17,"Ogni studente ci dica, di che cosa vuole parlare nella propria scuola #labuonascuola",0.0,0.0,TW-BS,ogni studente dica cosa vuole parlare propria scuola #labuonascuola,ogni studente dicare cosa volere parlare proprio scuola #labuonascuola 
1.433735441962844e+17,"Ogni città qualche guaio ha""@terracqueo: La manovra del governo #Monti è stata scritta dal Principe Giovanni e dallo sceriffo di Nottingham""",1.0,0.0,TW-SENTIPOLC,ogni città qualche guaio @terracqueo manovra governo #monti stata scritta principe giovanni sceriffo nottingham,ogni città qualche guaio @terracqueo manovra governo #monte essere scrivere principe giovanni sceriffo nottingham 
8.104148168086323e+17,Ogni anno almeno centomila cristiani vengono uccisi dagli islamici e ancora oggi dai comunisti coreani in odium... https://t.co/ZtP6gtssEQ,0.0,0.0,HSC,ogni anno almeno centomila cristiani vengono uccisi islamici ancora oggi comunisti coreani odium @url,ogni anno almeno centomila cristiano venire uccidere islamico ancora oggi comunista coreano odium @url 
5.075084696251351e+17,"Oggi tutti esperti di scuola su Twitter, come di nazionale durante i mondiali #labuonascuola",1.0,0.0,TW-BS,oggi esperti scuola twitter nazionale durante mondiali #labuonascuola,oggi esperto scuola twitter nazionale durante mondiale #labuonascuola 
